first_name,last_name,birth_date,player_id,season,season_type,league,team,games,starts,minutes,points,plus_minus,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,calculated_possessions,plays_used,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus
horton,joseph,1992-02-25,596803,2017,Full Season,EuroLeague,Boilermakers,30,1,592.25,287,NA,100,155,16,39,39,55,10,50,87,22,0,32,20,0,0,28,90,52,0,0,0,0,0,0,0,0,0,1042.0791,1042.0791,NA,NA,2129.0437,21.702,0.6577,0.201,0.2835,13.3938,18.016,15.74,6.7942,1.5645,5.3989,12.7898,3.3961
andrei,diakite,1990-01-04,816621,2021,Full Season,EuroCup,Golden Hurricane,6,3,121.31,31,NA,13,28,1,8,2,6,2,1,15,23,0,7,2,0,0,0,12,18,0,0,0,0,0,0,0,0,0,212.153,212.153,NA,NA,988.1106,18.3814,0.4011,0.2222,0.1667,1.4164,17.1393,10.4701,28.1467,1.1382,0,15.3374,-4.5432
ford,plumlee,1994-03-28,586576,2021,Full Season,EuroLeague,Greyhounds,23,9,473.6,169,NA,47,107,15,43,30,39,11,37,63,36,0,29,14,0,0,0,41,58,0,0,0,0,0,0,0,0,0,845.1907,845.1907,NA,NA,1802.4369,20.1188,0.5055,0.2867,0.26,9.8523,21.0367,15.5747,13.9027,1.6074,0,14.7838,-2.4588
tevfik,georges-hunt,1993-03-23,412509,2014,Full Season,NBA,NA,6,1,37.5833,14,8,5,9,1,5,1,1,1,0,3,3,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,79,74.8351,79,15,7932.2653,18.2032,0.4865,0.3568,0.072,0,10.9305,3.942,13.8046,0,0,5.861,-6.346
tevfik,georges-hunt,1993-03-23,412509,2017,Full Season,Italy - Liga A,Grizzlies,37,36,968,420,NA,101,220,57,137,47,64,15,24,88,47,0,69,15,0,0,5,80,73,0,0,0,0,0,0,0,0,0,1746.6102,1746.6102,NA,NA,2769.6763,23.0143,0.5452,0.3838,0.1793,2.7846,9.8744,6.3307,10.2496,1.1378,1.0236,15.1929,-3.0655
omic,tomas,1991-07-28,389494,2014,Full Season,EuroCup,Chippewas,8,0,178.79,110,NA,30,45,11,29,17,24,3,9,20,7,0,13,8,0,0,0,13,17,0,0,0,0,0,0,0,0,0,313.3679,313.3679,NA,NA,578.3995,27.8455,0.6504,0.3919,0.3243,7.2049,13.8551,12.4381,8.4167,3.034,0,13.3251,4.3963
omic,tomas,1991-07-28,389494,2014,Full Season,EuroLeague,Chippewas,10,0,188.79,95,NA,22,43,14,41,9,12,2,11,17,1,0,19,4,0,0,2,13,14,0,0,0,0,0,0,0,0,0,324.9057,324.9057,NA,NA,688.4201,28.8558,0.532,0.4881,0.1429,7.1472,15.1545,10.5525,0.8521,1.4987,1.0558,17.5471,-6.7121
omic,tomas,1991-07-28,389494,2015,Full Season,EuroLeague,Lions,28,26,558.43,200,NA,66,116,15,38,23,36,9,34,35,13,0,12,10,0,0,7,28,35,0,0,0,0,0,0,0,0,0,977.7756,977.7756,NA,NA,1978.5935,16.149,0.5888,0.2468,0.2338,7.6894,8.6055,8.5401,6.2279,1.0345,1.2277,6.5992,1.95
omic,tomas,1991-07-28,389494,2015,Full Season,Spain - ACB,Lions,43,37,899.98,361,NA,106,174,37,105,38,53,17,51,70,29,0,43,29,0,0,5,87,58,0,0,0,0,0,0,0,0,0,1553.277,1553.277,NA,NA,3054.8632,19.216,0.597,0.3763,0.19,8.8972,10.7438,9.3297,7.4362,2.2678,0.2058,12.4522,2.5014
omic,tomas,1991-07-28,389494,2017,Full Season,EuroLeague,Broncos,35,0,501.81,255,NA,50,98,42,128,29,36,8,21,38,12,0,15,8,0,0,2,37,32,0,0,0,0,0,0,0,0,0,910.056,910.056,NA,NA,2575.244,23.8786,0.5272,0.5664,0.1593,5.1413,9.6724,6.613,2.3512,1.1316,0.7786,5.8402,-4.0159
omic,tomas,1991-07-28,389494,2018,Full Season,EuroLeague,Buffaloes,28,5,679.12,322,NA,90,198,37,87,31,45,11,27,67,33,0,26,14,0,0,3,35,48,0,0,0,0,0,0,0,0,0,1235.6481,1235.6481,NA,NA,2183.3701,23.0849,0.5282,0.3053,0.1579,5.5229,12.082,7.4104,7.0015,1.5228,1.0308,7.8597,-3.3989
omic,tomas,1991-07-28,389494,2019,Full Season,EuroLeague,Bison,32,21,717.91,335,NA,97,174,33,93,42,61,4,39,81,20,0,33,18,0,0,4,51,67,0,0,0,0,0,0,0,0,0,1278.8318,1278.8318,NA,NA,2360.2606,22.1216,0.57,0.3483,0.2285,8.4747,17.0783,12.0983,5.8206,1.7363,0.3744,10.0967,-1.1121
omic,tomas,1991-07-28,389494,2020,Full Season,EuroLeague,Bison,28,22,837.91,389,NA,107,189,37,103,64,82,10,52,72,27,0,32,27,0,0,6,55,72,0,0,0,0,0,0,0,0,0,1533.3641,1533.3641,NA,NA,2232.5655,20.3886,0.5928,0.3527,0.2808,8.7612,10.2328,10.3043,5.8315,2.3074,1.1282,8.8869,0.4316
michael,skinner,1996-05-29,563396,2021,Full Season,Italy - Liga A,Hawkeyes,17,9,419,137,NA,40,78,14,44,15,33,7,31,52,27,0,22,11,0,0,3,26,29,0,0,0,0,0,0,0,0,0,767.5363,767.5363,NA,NA,1474.6222,18.419,0.5018,0.3607,0.2705,10.7057,16.2098,11.2397,11.8737,1.6836,0.4418,13.8784,-1.4848
kristaps,lucas,1980-10-16,337100,2010,Full Season,EuroCup,Bears,2,2,47,12,NA,6,10,0,0,0,3,0,5,7,2,0,2,1,0,0,0,6,6,0,0,0,0,0,0,0,0,0,83.7104,83.7104,NA,NA,569.943,13.2976,0.53,0,0.3,10.7817,19.925,15.569,7.3645,1.4831,0,15.015,-1.5755
leonardo,diaz,1975-10-15,798111,2012,Full Season,EuroCup,Eagles,6,2,67.56,28,NA,8,18,0,0,12,20,3,7,16,5,0,3,0,0,0,3,11,13,0,0,0,0,0,0,0,0,0,126.5445,126.5445,NA,NA,449.5364,21.051,0.5224,0,1,13.2346,30.6087,22.4146,15.0589,0,4.3242,10.0671,-2.0553
kenneth,farrakhan,1988-12-07,464975,2012,Full Season,NBA,Spurs,3,0,15.0833,1,-4,0,3,0,0,1,2,2,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32,29.1663,32,4,7463.9964,11.7777,0.1289,0,0.6667,7.6791,14.7861,12.7103,10.8523,3.6394,5.2876,0,-1.8766
kenneth,farrakhan,1988-12-07,464975,2013,Full Season,NBA,NA,15,0,62.4833,18,32,6,12,0,0,6,13,2,9,11,4,0,3,2,0,0,2,8,0,0,0,0,0,0,0,0,0,0,120,118.295,120,22,8624.1196,15.2083,0.5155,0,0.8793,15.546,18.8407,19.7667,12.0159,1.6829,2.274,16.7677,0.6033
kenneth,farrakhan,1988-12-07,464975,2014,Full Season,NBA,NA,8,0,62.7333,15,5,6,12,1,4,0,2,0,5,16,2,0,9,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,136,120.3607,136,26,8098.0202,18.8479,0.4629,0.2554,0.1169,9.2011,29.107,20.6071,6.1387,0,3.7042,34.6243,-8.9158
kenneth,farrakhan,1988-12-07,464975,2015,Full Season,NBA,76ers,17,0,194.2833,45,-109,18,33,0,7,9,13,5,16,40,7,0,13,3,0,0,1,17,0,0,0,0,1,0,2,0,2,0,439.5,387.5197,439.5,60,7900.6545,13.1712,0.4921,0.175,0.325,8.3694,22.5823,16.0029,6.2475,0.6297,0.4088,22.139,-6.7242
kenneth,farrakhan,1988-12-07,464975,2013,Full Season,EuroLeague,Buffaloes,15,1,238.79,66,NA,30,62,0,0,6,9,7,15,27,7,0,18,5,0,0,12,27,21,0,0,0,0,0,0,0,0,0,409.9013,409.9013,NA,NA,1853.9027,17.8119,0.5003,0,0.1452,9.1749,13.5631,12.2175,5.4564,1.2712,4.9273,21.4388,-0.9704
kenneth,farrakhan,1988-12-07,464975,2018,Full Season,EuroLeague,Golden Panthers,34,33,725.63,251,NA,88,145,11,41,42,59,12,74,94,49,0,27,27,0,0,13,73,67,0,0,0,0,0,0,0,0,0,1260.8382,1260.8382,NA,NA,2363.112,16.3284,0.5921,0.2204,0.3172,12.1312,17.7334,14.4346,11.8425,1.8529,2.6835,11.299,3.1773
kenneth,farrakhan,1988-12-07,464975,2019,Full Season,EuroLeague,Golden Panthers,29,25,597.91,254,NA,90,134,11,37,41,61,12,56,89,48,0,35,24,0,0,17,65,67,0,0,0,0,0,0,0,0,0,1036.0513,1036.0513,NA,NA,2018.6982,19.6336,0.6419,0.2164,0.3567,11.6833,23.4031,17.1974,14.3767,2.0645,3.2843,15.0318,3.5413
kenneth,farrakhan,1988-12-07,464975,2020,Full Season,EuroLeague,Blue Demons,12,7,178.93,35,NA,13,31,0,1,9,10,4,16,27,13,0,8,10,0,0,1,30,18,0,0,0,0,0,0,0,0,0,305.4702,305.4702,NA,NA,2065.7281,12.8981,0.4808,0.0312,0.3125,13.961,20.6018,18.0743,10.6719,3.641,0.6964,18.018,0.6861
kenneth,farrakhan,1988-12-07,464975,2021,Full Season,EuroLeague,Nittany Lions,10,8,130.93,33,NA,12,25,1,6,6,8,1,11,21,7,0,9,5,0,0,5,29,6,0,0,0,0,0,0,0,0,0,229.6712,229.6712,NA,NA,1780.5074,16.5811,0.478,0.1935,0.2581,11.6997,22.6467,16.1137,7.5897,2.5437,4.3375,20.6801,-0.2902
abdul,flynn,1994-06-26,913699,2020,Full Season,NBA,Raptors,51,1,524.0667,233,103,34,60,52,111,9,12,14,10,65,29,2,17,11,18,13,2,44,0,0,1,0,0,0,0,0,0,0,1093.5,1099.0269,1093.5,181,8417.8107,15.8284,0.6609,0.6491,0.0702,3.0289,12.1744,8.7976,10.4666,1.158,0.5343,8.7955,1.3685
abdul,flynn,1994-06-26,913699,2021,Full Season,NBA,Raptors,20,0,123.2167,42,-14,4,11,10,28,4,4,1,1,13,9,1,5,2,2,4,0,6,0,0,0,0,0,0,0,0,0,0,281.5,255.4223,281.5,46,3383.0582,16.0338,0.5152,0.7179,0.1026,0.2295,13.2065,6.5181,12.3166,0.8931,0,10.9266,-3.5523
abdul,flynn,1994-06-26,913699,2018,Full Season,Spain - ACB,Dons,30,28,795.83,463,NA,81,167,72,157,85,90,24,14,59,73,0,53,23,0,0,1,58,100,0,0,0,0,0,0,0,0,0,1384.1738,1384.1738,NA,NA,2399.4281,26.0375,0.6367,0.4846,0.2778,2.1631,12.1214,5.4051,19.4817,2.1151,0.0311,12.722,2.8566
abdul,flynn,1994-06-26,913699,2019,Full Season,EuroCup,Monarchs,23,9,508.09,293,NA,47,82,53,111,40,44,8,2,27,38,0,28,12,0,0,0,27,38,0,0,0,0,0,0,0,0,0,859.8489,859.8489,NA,NA,1565.3722,24.4693,0.6899,0.5751,0.228,1.3456,8.5879,5.4606,13.595,1.1588,0,11.6492,3.3383
abdul,flynn,1994-06-26,913699,2019,Full Season,Spain - ACB,Monarchs,29,9,590.09,332,NA,55,101,63,130,33,39,10,10,35,46,0,39,11,0,0,1,67,52,0,0,0,0,0,0,0,0,0,999.5933,999.5933,NA,NA,2710.3548,24.625,0.6689,0.5628,0.1688,1.4991,9.5156,4.5023,15.2563,0.9563,0.1411,13.5813,3.372
slokar,caboclo,1994-07-12,589149,2021,Full Season,EuroCup,Scarlet Knights,12,7,300.69,153,NA,50,80,7,28,32,45,3,18,49,16,0,24,23,0,0,7,32,43,0,0,0,0,0,0,0,0,0,527.9655,527.9655,NA,NA,983.2811,24.3055,0.5986,0.2593,0.4167,6.9245,24.0504,15.2874,9.8724,4.5838,2.1107,15.8103,6.3232
akyazili,doumbouya,1986-05-26,537535,2021,Full Season,EuroLeague,Braves,24,24,617.72,205,NA,46,80,19,47,56,64,3,37,85,35,0,19,17,0,0,4,38,63,0,0,0,0,0,0,0,0,0,1026.9604,1026.9604,NA,NA,1595.998,14.9352,0.6606,0.3701,0.5039,9.5662,18.9584,14.4003,9.1582,2.074,1.0142,10.9095,3.9445
luol,palumbo,1995-04-07,687253,2021,Full Season,Italy - Liga A,Paladins,17,17,505,242,NA,74,123,20,62,34,42,1,12,35,92,0,33,20,0,0,9,37,45,0,0,0,0,0,0,0,0,0,939.5059,939.5059,NA,NA,1265.0773,21.5942,0.5947,0.3351,0.227,2.984,9.3283,5.7829,31.9453,2.4264,1.7582,13.9547,4.928
chuma,monte,1988-10-30,421268,2021,Full Season,EuroCup,Redbirds,14,14,257.37,133,NA,38,73,12,30,21,30,1,17,41,16,0,14,9,0,0,10,25,35,0,0,0,0,0,0,0,0,0,463.0347,463.0347,NA,NA,1005.6905,24.5102,0.5723,0.2913,0.2913,9.7287,21.6594,16.3744,14.0397,2.015,3.808,10.7527,1.9543
chuma,monte,1988-10-30,421268,2021,Full Season,Spain - ACB,Redbirds,19,18,336.72,138,NA,44,90,12,39,14,19,1,13,39,14,0,22,11,0,0,8,30,24,0,0,0,0,0,0,0,0,0,603.0403,603.0403,NA,NA,1370.6056,23.0805,0.5023,0.3023,0.1473,6.3086,15.2765,9.1939,6.2423,1.8413,2.9238,13.8052,-3.3095
derek,dickau,1983-05-05,285931,2012,Full Season,EuroCup,Falcons,12,12,362.36,150,NA,35,73,18,39,26,37,8,11,34,33,0,23,17,0,0,4,27,39,0,0,0,0,0,0,0,0,0,630.8194,630.8194,NA,NA,844.3259,20.7631,0.5847,0.3482,0.3304,4.469,12.6149,8.6702,19.2783,3.2242,1.8001,15.2036,5.0032
derek,dickau,1983-05-05,285931,2014,Full Season,EuroCup,Colonels,15,13,467.79,203,NA,69,108,10,39,35,45,3,30,93,31,0,28,22,0,0,6,24,56,0,0,0,0,0,0,0,0,0,815.0609,815.0609,NA,NA,1540.2368,21.1435,0.6085,0.2653,0.3061,9.8311,25.4878,19.4891,14.8037,2.5896,1.4073,14.3737,6
derek,dickau,1983-05-05,285931,2017,Full Season,EuroCup,Eagles,6,0,64,31,NA,6,10,4,5,7,12,0,5,12,3,0,4,3,0,0,1,9,9,0,0,0,0,0,0,0,0,0,115.5471,115.5471,NA,NA,1372.1367,18.5234,0.7643,0.3333,0.8,9.7783,24.2334,19.0012,8.295,2.8274,1.4166,16.4745,6.1241
birch,harkless,1991-04-02,139545,2014,Full Season,NBA,76ers,77,41,1741.7,461,-356,104,205,67,167,52,73,21,73,174,73,0,60,53,0,0,12,144,0,0,0,0,0,0,0,0,0,0,3764.5,3597.8377,3764.5,466,8202.913,11.2837,0.5704,0.4489,0.1962,5.8299,11.434,9.2472,5.1058,1.5983,0.6732,12.9277,-3.2221
birch,harkless,1991-04-02,139545,2015,Full Season,NBA,76ers,71,23,1775.9667,626,-340,109,256,115,287,63,89,25,53,145,85,0,66,57,0,0,26,141,0,0,0,0,0,0,5,0,5,0,3820.5,3542.3628,3820.5,650,7900.6545,15.9045,0.5377,0.5285,0.1639,4.0508,10.477,6.2439,10.4609,1.554,0.8475,10.1827,-1.8519
birch,harkless,1991-04-02,139545,2016,Full Season,NBA,76ers,77,17,2153.85,758,-375,121,288,149,392,69,96,17,54,218,99,0,76,36,0,0,24,187,0,0,0,1,0,0,0,0,0,0,4727.5,4395.0628,4727.5,803,8082.6631,16.2316,0.5248,0.5765,0.1412,3.9025,11.9676,6.7959,7.9652,0.7915,1.2519,9.5209,-3.3455
birch,harkless,1991-04-02,139545,2017,Full Season,NBA,NA,40,9,752.2,205,-70,45,105,32,95,19,29,12,19,93,35,5,11,20,38,13,6,69,0,0,0,0,0,0,0,0,0,0,1613.5,1542.1352,1613.5,224,8138.7507,12.9484,0.4761,0.4818,0.1496,2.552,13.6424,7.2087,8.5592,1.4328,0.652,4.879,-2.6277
birch,harkless,1991-04-02,139545,2018,Full Season,EuroLeague,Mountain Hawks,28,7,422.13,158,NA,45,90,13,49,29,43,8,26,50,24,0,18,16,0,0,3,50,30,0,0,0,0,0,0,0,0,0,721.7726,721.7726,NA,NA,2376.65,21.0236,0.5003,0.3525,0.3094,8.2766,15.5348,13.2614,13.1844,2.746,1.2501,10.2319,-0.2168
udom,ross,1986-07-03,444914,2010,Full Season,NBA,Kings,75,58,2357.3167,939,-229,369,774,1,10,198,277,68,224,413,124,0,139,41,0,0,73,279,0,0,0,2,0,0,0,0,0,0,4854,4615.8173,4854,1078,7785.3306,19.6093,0.5183,0.0128,0.3533,11.5523,21.3364,16.8331,8.8547,0.9898,2.3725,13.303,-2.3692
udom,ross,1986-07-03,444914,2011,Full Season,NBA,Kings,75,39,1748.0833,663,-138,271,531,0,3,121,200,42,144,310,88,0,99,28,0,0,44,212,0,0,0,6,0,0,0,0,0,0,3655,3467.2076,3655,740,7876.2157,17.8519,0.533,0.0056,0.3745,8.1356,21.2817,16.1211,8.2215,0.8945,1.9407,13.7309,-2.2003
udom,ross,1986-07-03,444914,2012,Full Season,NBA,Kings,64,47,1657.3,583,-102,237,441,0,2,109,181,49,166,277,79,0,68,43,0,0,44,149,0,0,0,6,0,0,0,0,0,0,3438,3269.0089,3438,607,6278.438,15.4588,0.5577,0.0045,0.4086,9.9448,19.1785,15.3562,6.3313,1.4225,2.31,11.5129,-0.9163
udom,ross,1986-07-03,444914,2013,Full Season,NBA,Kings,82,81,2284.6833,891,-248,374,742,0,3,143,206,71,172,377,84,0,101,48,0,0,61,227,0,0,0,10,0,0,0,0,0,0,4661.5,4457.5088,4661.5,956,7737.825,18.2169,0.5331,0.004,0.2765,9.313,18.2837,14.5831,6.3494,1.0212,2.4608,10.7832,-2.549
udom,ross,1986-07-03,444914,2014,Full Season,NBA,Kings,82,61,2006.6833,586,-2,251,496,0,0,84,145,35,153,374,53,0,95,32,0,0,56,251,0,0,0,8,0,0,0,0,2,0,4108.5,3944.3977,4108.5,668,7795.6901,14.3805,0.5234,0,0.2923,8.6682,21.6244,16.3627,2.5819,1.0089,2.5786,14.5082,-3.1977
udom,ross,1986-07-03,444914,2015,Full Season,NBA,Kings,81,63,1991,491,-183,201,427,0,1,89,143,35,139,391,85,0,84,33,0,0,57,239,0,0,0,6,0,0,0,0,2,0,4125.5,3955.0779000000002,4125.5,585,7888.3045,12.7322,0.5001,0.0023,0.3341,8.3829,23.2873,15.4226,5.7657,0.9842,1.9632,14.6107,-2.7491
udom,ross,1986-07-03,444914,2016,Full Season,NBA,NA,57,7,526.6333,155,-16,51,101,5,16,38,57,8,38,107,30,7,16,12,1,0,21,86,0,0,0,1,0,0,0,0,0,0,1097,1036.276,1097,162,9844.2484,13.427,0.5464,0.1408,0.479,8.0023,23.0115,14.8692,9.6833,1.0759,3.0826,10.0254,-1.3931
udom,ross,1986-07-03,444914,2018,Full Season,EuroLeague,Blue Demons,36,18,577.33,180,NA,73,137,0,0,34,55,4,39,101,30,0,34,5,0,0,23,100,65,0,0,0,0,0,0,0,0,0,951.9477,951.9477,NA,NA,2407.3809,17.6806,0.5583,0,0.4015,9.7567,25.5962,19.1458,10.1934,0.4699,5.0497,17.418,-1.2888
udom,ross,1986-07-03,444914,2020,Full Season,Spain - ACB,Golden Eagles,2,2,38.38,15,NA,6,11,0,0,3,6,1,4,11,5,0,4,2,0,0,1,8,5,0,0,0,0,0,0,0,0,0,70.9256,70.9256,NA,NA,2217.5675,21.3892,0.54990000000000006,0,0.5455,14.6125,32.765,22.561,20.8084,2.9146,2.7901,22.6757,4.2116
udom,ross,1986-07-03,444914,2021,Full Season,Spain - ACB,Golden Eagles,16,11,287.69,133,NA,55,92,0,1,23,45,6,13,66,23,0,27,7,0,0,4,53,47,0,0,0,0,0,0,0,0,0,556.827,556.827,NA,NA,1741.4292,22.4276,0.5895,0.0108,0.4839,5.9219,28.3387,18.8059,14.8104,1.7752,1.7937,19.3133,-1.9868
almazan,koufos,1988-05-24,698886,2012,Full Season,NBA,Cavaliers,5,3,94.7333,18,-4,3,13,4,11,0,0,1,0,5,7,0,5,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,182,180.2272,182,29,6074.5834,13.7653,0.375,0.4583,0,0,5.1899,3.4547,9.8905,1.1758,0.7834,17.2414,-7.2899
almazan,koufos,1988-05-24,698886,2016,Full Season,Italy - Liga A,Pride,9,4,172,38,NA,5,21,6,24,10,13,0,6,24,7,0,9,4,0,0,2,15,6,0,0,0,0,0,0,0,0,0,310.5938,310.5938,NA,NA,2175.9622,16.6312,0.3746,0.5333,0.2889,5.3117,17.6295,11.2893,5.3753,1.2348,0.8126,15.0703,-5.8057
erten,starks,1993-05-27,766855,2021,Full Season,Spain - ACB,Dolphins,10,7,128.71,49,NA,19,29,0,0,11,15,1,13,30,2,0,20,7,0,0,9,18,12,0,0,0,0,0,0,0,0,0,240.8372,240.8372,NA,NA,1571.7645,19.7533,0.6882,0,0.5172,13.5999,33.0286,23.1938,4.6759,2.7205,8.3597,35.9712,-1.9536
sulaimon,dellosto,1990-06-18,735194,2012,Full Season,NBA,Clippers,24,0,119.0333,57,-56,20,48,4,13,5,7,4,4,20,3,0,6,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,249.5,221.0515,249.5,70,6919.3876,27.33,0.4448,0.2131,0.1148,3.63,19.6743,13.0128,6.8426,1.5598,2.06,8.5616,-6.0915
sulaimon,dellosto,1990-06-18,735194,2015,Full Season,EuroLeague,Colonels,23,18,633.08,333,NA,95,176,34,91,41,49,15,35,152,37,0,38,19,0,0,10,70,44,0,0,0,0,0,0,0,0,0,1145.7236,1145.7236,NA,NA,1746.4267,25.3998,0.577,0.3408,0.1835,8.3302,32.4164,18.5763,10.7148,1.5966,1.1684,11.6365,1.5489
sulaimon,dellosto,1990-06-18,735194,2016,Full Season,EuroLeague,Redhawks,15,6,227.62,89,NA,18,42,14,40,11,11,5,9,36,16,0,9,2,0,0,5,31,12,0,0,0,0,0,0,0,0,0,410.1436,410.1436,NA,NA,1946.0506,20.0641,0.5124,0.4878,0.1341,5.399,21.0835,11.2697,10.6385,0.5347,2.6069,9.3907,1.4353
sulaimon,dellosto,1990-06-18,735194,2016,Full Season,Spain - ACB,Redhawks,34,29,635.98,309,NA,83,128,41,78,20,22,8,17,102,29,0,23,23,0,0,13,86,25,0,0,0,0,0,0,0,0,0,1183.7768,1183.7768,NA,NA,3443.5215,17.7397,0.7163,0.3786,0.1068,5.2271,20.0308,13.5514,6.939,1.9476,2.5009,9.6363,5.9909
sulaimon,dellosto,1990-06-18,735194,2017,Full Season,EuroLeague,Redhawks,26,3,355.87,158,NA,27,57,29,61,17,21,3,14,48,6,0,15,8,0,0,6,58,22,0,0,0,0,0,0,0,0,0,636.7842,636.7842,NA,NA,2576.6831,19.2647,0.6209,0.5169,0.178,5.1859,18.0032,12.0503,2.9871,1.3991,2.3249,10.5456,-1.4258
sulaimon,dellosto,1990-06-18,735194,2017,Full Season,Spain - ACB,Redhawks,6,3,97.29,58,NA,10,22,10,21,8,10,1,2,13,0,0,5,3,0,0,1,13,9,0,0,0,0,0,0,0,0,0,176.6951,176.6951,NA,NA,3069.3185,25.3842,0.6118,0.4884,0.2326,3.5743,17.8434,10.2453,0,1.6398,1.6769,9.542,-5.0702
sulaimon,dellosto,1990-06-18,735194,2018,Full Season,EuroLeague,Redhawks,29,16,614.69,276,NA,57,105,42,100,36,42,6,25,123,31,0,24,19,0,0,9,54,36,0,0,0,0,0,0,0,0,0,1095.3834,1095.3834,NA,NA,2574.9787,19.5788,0.6175,0.4878,0.2049,5.3348,26.8168,14.4955,10.1787,2.1366,2.0553,9.6978,2.0829
sulaimon,dellosto,1990-06-18,735194,2018,Full Season,Spain - ACB,Redhawks,27,15,545.05,246,NA,64,101,32,90,22,27,3,11,83,24,0,15,9,0,0,6,51,19,0,0,0,0,0,0,0,0,0,1011.7149,1011.7149,NA,NA,3198.7304,18.8261,0.6063,0.4712,0.1414,3.3726,16.8681,12.1119,8.1211,0.7717,0.7074,6.8845,1.4792
sulaimon,dellosto,1990-06-18,735194,2019,Full Season,EuroLeague,Redhawks,24,1,416.62,202,NA,46,80,29,74,23,26,5,11,75,16,0,22,11,0,0,2,35,26,0,0,0,0,0,0,0,0,0,749.3707,749.3707,NA,NA,2446.2163,21.8476,0.6105,0.4805,0.1688,5.1565,23.7288,14.7781,9.1952,1.6653,0.1851,11.7371,-0.0207
sulaimon,dellosto,1990-06-18,735194,2019,Full Season,Spain - ACB,Redhawks,30,6,565.82,281,NA,53,97,52,113,19,22,9,13,83,24,0,16,11,0,0,12,51,21,0,0,0,0,0,0,0,0,0,1018.6021,1018.6021,NA,NA,3105.3952,20.1583,0.6396,0.5381,0.1048,2.9168,15.9483,10.7448,6.8371,0.7834,2.4739,6.7889,3.8351
sulaimon,dellosto,1990-06-18,735194,2020,Full Season,EuroLeague,Redhawks,20,5,398.34,217,NA,48,83,32,66,25,28,3,14,64,13,0,19,9,0,0,3,31,32,0,0,0,0,0,0,0,0,0,714.5395,714.5395,NA,NA,2152.5732,22.0835,0.6726,0.443,0.1879,5.1949,21.8217,12.5914,6.4437,1.6338,0.5722,10.5368,2.1258
sulaimon,dellosto,1990-06-18,735194,2020,Full Season,Spain - ACB,Redhawks,17,5,407.5,201,NA,51,90,27,67,18,22,3,15,57,35,0,17,12,0,0,5,34,20,0,0,0,0,0,0,0,0,0,753.4828,753.4828,NA,NA,2237.3577,21.383,0.603,0.4268,0.1401,3.9502,14.4143,9.7279,18.5555,1.5306,0.8502,9.2552,5.2251
sulaimon,dellosto,1990-06-18,735194,2021,Full Season,EuroLeague,Redhawks,25,6,552.68,243,NA,59,105,35,89,20,21,4,19,95,32,0,26,16,0,0,10,48,36,0,0,0,0,0,0,0,0,0,963.4737,963.4737,NA,NA,1778.1345,20.8945,0.5978,0.4588,0.1082,5.0316,23.181,13.2348,12.9909,2.0996,2.4493,11.3418,2.1244
sulaimon,dellosto,1990-06-18,735194,2021,Full Season,Spain - ACB,Redhawks,19,5,416.53,202,NA,46,76,28,63,26,31,1,13,57,27,0,14,24,0,0,5,23,24,0,0,0,0,0,0,0,0,0,761.5515,761.5515,NA,NA,1461.3459,19.2598,0.6617,0.4532,0.223,4.9247,15.7785,10.6187,12.8091,2.8703,1.117,8.4013,7.0947
jabari,brown,2003-05-31,577502,2021,Full Season,Italy - Liga A,Longhorns,1,0,11,2,NA,1,3,0,0,0,0,1,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,20.314,20.314,NA,NA,664.8224,26.5687,0.3333,0,0,11.8727,12.9663,11.0894,0,0,9.4323,50,-22.7327
jeryl,montague,1996-01-23,324785,2021,Full Season,Italy - Liga A,Seminoles,11,1,186,96,NA,42,72,0,5,12,17,4,8,31,2,0,12,4,0,0,6,34,21,0,0,0,0,0,0,0,0,0,357.3801,357.3801,NA,NA,1393.0139,24.01,0.5682,0.0649,0.2208,5.9006,21.5045,14.2661,1.3173,0.8891,3.5053,12.4378,-6.8721
dikembe,felton,1992-05-14,356037,2021,Full Season,EuroLeague,Golden Panthers,16,10,398.11,114,NA,11,27,28,80,8,11,2,11,34,15,0,7,16,0,0,3,42,18,0,0,0,0,0,0,0,0,0,720.6228,720.6228,NA,NA,1746.7595,14.5094,0.5097,0.7477,0.1028,2.3884,10.9981,6.3881,6.5486,2.692,0.5343,5.8903,-3.5905
